User,Text,Date,Retweets,Favorites
realDonaldTrump,"""@KeithRowland: People in Arizona just got a taste of Obamacare with a 116% increase in premiums. @realDonaldTrump"" Repeal and replace!","Thu Oct 27 22:27:20 +0000 2016",15021,29658
realDonaldTrump,"I will be interviewed on @oreillyfactor tonight at 8:00 P.M. Enjoy!","Thu Oct 27 22:23:56 +0000 2016",5938,18811
realDonaldTrump,"I delivered a speech in Charlotte, North Carolina yesterday. I appreciate all of the feedback &amp; support. Lets #MAGA… https://t.co/aI2HtiRUzr","Thu Oct 27 22:05:00 +0000 2016",13840,29939
realDonaldTrump,"Join me live in Toledo, Ohio. Time to #DrainTheSwamp &amp; #MAGA!
https://t.co/NU39Mmlh1T","Thu Oct 27 21:07:48 +0000 2016",4486,13069
realDonaldTrump,"Join me in Cedar Rapids, Iowa tomorrow at 7:00pm! #MAGA
https://t.co/QWaEJpzvKN https://t.co/CniHGkjp0v","Thu Oct 27 21:02:09 +0000 2016",5088,13039
realDonaldTrump,"#ICYMI: I agree- To all Americans, I see you &amp; I hear you. I am your voice. Vote to #DrainTheSwamp with me on 11/8.… https://t.co/P2edj2MoXy","Thu Oct 27 20:27:44 +0000 2016",15176,31802
realDonaldTrump,"Thank you Springfield, Ohio. Get out and #VoteTrumpPence16!
#ICYMI - watch here: https://t.co/dEoXV6oS3b… https://t.co/RNgCUUqO4X","Thu Oct 27 19:26:05 +0000 2016",7347,17505
realDonaldTrump,"Join me live in Springfield, Ohio!
https://t.co/LREA7WRmOx","Thu Oct 27 17:45:20 +0000 2016",4475,12745
realDonaldTrump,"Inside ‘Bill Clinton Inc.’: Hacked memo reveals intersection of charity and personal income. #DrainTheSwamp!
https://t.co/UfDVzeSDfd","Thu Oct 27 14:49:59 +0000 2016",13357,21828
realDonaldTrump,"JOIN ME! #MAGA
TODAY:
Springfield, OH 
Toledo, OH 
Geneva, OH 
FRIDAY:
Manchester, NH 
Lisbon, ME 
Cedar Rapids, IA
https://t.co/kv624y9UOm","Thu Oct 27 14:44:46 +0000 2016",7305,17804
realDonaldTrump,"I agree, @MMFlint- To all Americans, I see you &amp; I hear you. I am your voice. Vote to #DrainTheSwamp w/ me on 11/8. https://t.co/D7nBwkogBb","Thu Oct 27 14:32:59 +0000 2016",12059,25056
realDonaldTrump,"""Clinton Foundation’s Fundraisers Pressed Donors to Steer Business to Former President""
https://t.co/PlFILR6JCn","Thu Oct 27 14:12:42 +0000 2016",9355,15590
realDonaldTrump,"Ron Fournier: ""Clinton Used Secret Server To Protect #CircleOfEnrichment”
https://t.co/4OGP3tPxyp","Thu Oct 27 14:10:38 +0000 2016",8689,15202
