User,Text,Date,Retweets,Favorites
jack,"Twitter’s Debate Streaming Audience Grew as TV Slumped https://t.co/9QlOxe4UyZ","Tue Oct 11 16:29:39 +0000 2016",171,391
jack,"RT @acfaulknr: Fascinating chat between @BET CEO (and @Twitter board member) @IamDebraLee and @ceciliakang talking diversity and the future…","Tue Oct 11 16:18:27 +0000 2016",12,0
jack,"RT @marciadorsey: Hope she uses @Square https://t.co/vmnWrtm7H7","Tue Oct 11 16:17:54 +0000 2016",9,0
jack,"Debate Twitter is great Twitter...but more importantly, more people got to watch and talk about it wherever they we… https://t.co/Y7Aom3Urf0","Tue Oct 11 15:13:46 +0000 2016",154,402
jack,"Agreed! https://t.co/7htQ2sP7y0","Tue Oct 11 04:39:34 +0000 2016",130,441
jack,"RT @joell: A beautiful story well told ⚡️ “Paper-Plane” by @martincraster

https://t.co/lEQ55xKfQu","Mon Oct 10 19:40:17 +0000 2016",41,0
jack,"RT @emilychangtv: We start streaming live on @Twitter tomorrow -- Don't miss @BloombergTechTV! https://t.co/MFRpAsMZKk","Mon Oct 10 18:57:50 +0000 2016",134,0
jack,"What everyone was thinking, in real-time #debate https://t.co/mQryZbXM9y","Mon Oct 10 13:44:44 +0000 2016",114,372
jack,"It's on! #debatenight https://t.co/kM4AF57mia","Mon Oct 10 01:04:42 +0000 2016",100,165
jack,"Watch live in 45m #debatenight https://t.co/kM4AF57mia","Mon Oct 10 00:13:49 +0000 2016",171,242
jack,"A must see before Election Day by @AVAETC  https://t.co/74lPLrcFog https://t.co/OplXbiBtJT","Sun Oct 09 22:06:52 +0000 2016",325,489
jack,"@jdrishel you took this?","Sun Oct 09 15:17:37 +0000 2016",2,12
jack,"@crazyfoo the number of retweets on this would say otherwise","Sun Oct 09 15:17:26 +0000 2016",3,27
jack,"RT @nytimes: You can still register to vote. Here's a state-by-state guide. https://t.co/p0CPuN7Olg","Sat Oct 08 19:23:00 +0000 2016",1604,0
jack,"Why Black Lives Matter @benandjerrys  https://t.co/pyGR7lzZBP","Sat Oct 08 15:22:47 +0000 2016",138,379
jack,"RT @Timhanlon: very good example of relevantly expanding live local ""TV"" coverage via modern-day vMVPD @twitter (cc @adambain) https://t.co…","Fri Oct 07 16:44:05 +0000 2016",16,0
jack,"RT @gov: Presidential #debates return this Sunday with Clinton &amp; Trump streaming LIVE on Twitter at https://t.co/6N9kG0RZrN. https://t.co/O…","Fri Oct 07 16:33:25 +0000 2016",139,0
jack,"RT @jguynn: Google going into underserved communities to teach computer science to black and Latino youth https://t.co/PVkN9mQO8Q via @USAT…","Fri Oct 07 14:45:23 +0000 2016",47,0
jack,"RT @WhiteHouse: Our economy added 156,000 jobs in September—extending the longest streak of total job growth on record → https://t.co/MQdfH…","Fri Oct 07 14:43:38 +0000 2016",349,0
jack,"RT @SenJohnMcCain: Bird Gang, who's watching @AZCardinals on #Twitter with me? #BeRedSeeRed #AZvsSF https://t.co/ZSaSiRyd4j","Fri Oct 07 00:37:17 +0000 2016",70,0
jack,"RT @brianstelter: The @WeatherChannel just aired this unusual message from @TWCBryan, urging evacuations. ""This is not hyperbole, and I am…","Thu Oct 06 20:03:46 +0000 2016",4141,0
