User,Text,Date,Retweets,Favorites
mike_pence,"RT @marc_lotter: Gov @mike_pence: The American people have had enough of the fast &amp; loose ethics of Bill &amp; Hillary Clinton. https://t.co/KC…","Mon Nov 07 00:19:08 +0000 2016",2302,0
mike_pence,"Special guest @LaraLeaTrump joined my wife Karen and me tonight in Hickory, NC. This Election Day, we will… https://t.co/jWy76raNBG","Sun Nov 06 23:35:51 +0000 2016",3056,8633
mike_pence,"Beautiful night in Hickory, NC! Under a POTUS @realDonaldTrump, we'll put conservative principles into practice to… https://t.co/JSnrbOTsBa","Sun Nov 06 23:31:16 +0000 2016",2813,7100
mike_pence,"We've touched down at Hickory Regional Airport in North Carolina. Join us LIVE now from the airport hanger:… https://t.co/Dhey2JrvOg","Sun Nov 06 22:36:01 +0000 2016",3537,9383
mike_pence,"Thank you, Panama City! @realDonaldTrump is leading the movement of the future. Florida is ready to… https://t.co/luvIdNK82R","Sun Nov 06 20:04:03 +0000 2016",2904,7208
mike_pence,"Glad to spend a few minutes with FL's next Second District Congressman, Neal Dunn! We need conservative leaders lik… https://t.co/dkwVFDcBSF","Sun Nov 06 19:00:46 +0000 2016",1706,5556
mike_pence,"Stopping in at Pier Park in Panama City Beach, FL to visit with folks enjoying the sunshine https://t.co/FrArDM5OsR","Sun Nov 06 18:43:56 +0000 2016",1700,4936
mike_pence,"We've landed in Panama City, FL! Tune in to our rally at 1pm CST: https://t.co/Nmw1ny7tXG https://t.co/DxFLTUOedL","Sun Nov 06 18:03:28 +0000 2016",1327,4084
mike_pence,"Join us today for a Get Out The Vote Rally at the Derry-Windham Trump Campaign Office in NH. Doors open at 6:30pm: https://t.co/t6jlbd33Lu","Sun Nov 06 17:43:33 +0000 2016",1250,3157
mike_pence,"Today, we're heading to NC to rally for @realDonaldTrump! Gates open at Hickory Regional Airport at 3pm. Tickets: https://t.co/CYMaQyddWX","Sun Nov 06 16:59:26 +0000 2016",1317,3462
mike_pence,"RT @marc_lotter: Gov @mike_pence seizes on report Clinton asked maid to print classified information. https://t.co/unv8g8l9T7","Sun Nov 06 16:22:37 +0000 2016",1441,0
mike_pence,"We're wheels up to our rally in Panama City, FL! Doors open at the Edgewater Beach &amp; Golf Resort at 11am. Join us: https://t.co/C8nUeCM0YE","Sun Nov 06 16:13:13 +0000 2016",1342,3857
mike_pence,"RT @FoxNewsSunday: The GOP Vice Presidential Nominee -- Indiana Governor @Mike_Pence outlines their strategy to get to 270 on Tuesday night…","Sun Nov 06 15:45:20 +0000 2016",1845,0
mike_pence,"RT @marc_lotter: BREAKING NEWS 🚨 Clinton Directed her Maid to Print Out Classified Materials. https://t.co/KtqYDvCxAh","Sun Nov 06 15:40:07 +0000 2016",1928,0
mike_pence,"RT @marc_lotter: Gov @mike_pence sits down with @FoxNewsSunday to provide the latest on the presidential race. Tune in this morning.","Sun Nov 06 13:06:17 +0000 2016",551,0
